time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/loss,train/entropy_loss
774144,716,257.03,114.90369999999997,1080,378,0.2,-0.009298204490914942,0.8856149315834045,0.0003,0.0046388344,3770,0.04794921875,41.00044937133789,17.41439437866211,-0.3461513414978981
776192,718,258.75,114.6195,1079,379,0.2,-0.006136344821425155,0.8701711893081665,0.0003,0.0027961642,3780,0.020068359375,43.94667720794678,21.083194732666016,-0.3151124566793442
778240,720,262.3,115.79400000000001,1079,380,0.2,-0.007660197341465391,0.8324171304702759,0.0003,0.003493604,3790,0.029638671875,43.665517807006836,16.015853881835938,-0.34557825699448586
780288,722,263.15,114.59949999999999,1079,381,0.2,-0.005590869241859764,0.8124381899833679,0.0003,0.0027379543,3800,0.022314453125,44.07285385131836,16.059310913085938,-0.33811716735363007
782336,724,264.08,113.54119999999999,1079,382,0.2,-0.006821886543184519,0.859985888004303,0.0003,0.0056006038,3810,0.035400390625,37.63920545578003,15.832672119140625,-0.3482688844203949
784384,726,265.6,114.73999999999998,1079,383,0.2,-0.006455482682213187,0.8406476974487305,0.0003,0.003965914,3820,0.02529296875,41.82536249160766,14.501983642578125,-0.3334090828895569
786432,728,261.21,113.5099,1079,384,0.2,-0.007002928212750703,0.7741134166717529,0.0003,0.0029811156,3830,0.02744140625,63.05369682312012,27.119617462158203,-0.30885239094495776
788480,730,260.8,113.171,1079,385,0.2,-0.007625892793294042,0.8823809027671814,0.0003,0.004070622,3840,0.039013671875,37.1585045337677,15.189085960388184,-0.3031033478677273
790528,732,256.28,110.9562,1078,386,0.2,-0.007767949276603759,0.8924582600593567,0.0003,0.003756865,3850,0.04326171875,34.03859724998474,15.994717597961426,-0.33046143427491187
792576,734,258.94,113.9366,1078,387,0.2,-0.008440498018171639,0.8716022372245789,0.0003,0.005134542,3860,0.039013671875,42.67766466140747,17.241294860839844,-0.2951901040971279
794624,736,261.2,114.95799999999997,1078,388,0.2,-0.009057567722629755,0.878754734992981,0.0003,0.004881452,3870,0.0416015625,43.515237140655515,17.65816307067871,-0.33474821373820307
796672,738,264.09,115.4051,1078,389,0.2,-0.006822596065467224,0.8446136713027954,0.0003,0.0036517964,3880,0.03232421875,43.65362710952759,16.83160400390625,-0.31946694329380987
798720,740,263.31,115.26389999999999,1078,390,0.2,-0.0059914366051089015,0.8564853668212891,0.0003,0.0038650786,3890,0.027001953125,42.77589054107666,16.568408966064453,-0.3061740905046463
800768,742,269.51,118.43589999999999,1078,391,0.2,-0.008390954832429997,0.8358400464057922,0.0003,0.003652331,3900,0.03740234375,49.733377838134764,20.536985397338867,-0.3115785211324692
802816,744,264.0,116.22,1078,392,0.2,-0.008110569982090966,0.8917976021766663,0.0003,0.00422865,3910,0.0345703125,38.166283226013185,16.539518356323242,-0.3061056427657604
804864,746,266.22,119.04180000000001,1078,393,0.2,-0.006101045745890587,0.8742252588272095,0.0003,0.004011603,3920,0.027197265625,48.065548992156984,19.569690704345703,-0.32759257331490516
806912,748,267.27,120.5353,1078,394,0.2,-0.007202565058832988,0.8528586626052856,0.0003,0.004349955,3930,0.035302734375,42.79428300857544,21.58393096923828,-0.2812450021505356
808960,749,263.39,119.86809999999996,1078,395,0.2,-0.007203403190942481,0.8725599050521851,0.0003,0.004896682,3940,0.034814453125,41.49487314224243,17.307851791381836,-0.29139935672283174
811008,752,264.22,120.9158,1078,396,0.2,-0.008601030410500244,0.8817639946937561,0.0003,0.0046295375,3950,0.035498046875,40.479811096191405,17.174861907958984,-0.2896448321640491
813056,754,266.57,120.9763,1078,397,0.2,-0.007849549752427265,0.9029665589332581,0.0003,0.0046759183,3960,0.03369140625,30.074884366989135,12.188332557678223,-0.29213243946433065
815104,756,271.22,123.2238,1078,398,0.2,-0.00574966958956793,0.8720954060554504,0.0003,0.0038113217,3970,0.03359375,46.09925537109375,18.759178161621094,-0.3026908591389656
817152,757,271.15,123.02349999999998,1078,399,0.2,-0.009489413734991103,0.8532170653343201,0.0003,0.0044457363,3980,0.038232421875,44.4188648223877,17.22356605529785,-0.29718041270971296
819200,759,277.28,125.42919999999998,1078,400,0.2,-0.007473197468789295,0.8309524059295654,0.0003,0.0036615848,3990,0.0310546875,54.954725646972655,19.814037322998047,-0.29314695075154307
821248,761,281.92,128.9988,1077,401,0.2,-0.006875950348330662,0.8501597046852112,0.0003,0.00393997,4000,0.0416015625,44.8407280921936,20.703004837036133,-0.30562432333827017
823296,763,278.46,127.2824,1077,402,0.2,-0.0067142697516828775,0.8855992555618286,0.0003,0.0053100763,4010,0.032373046875,33.9178982257843,13.264669418334961,-0.324749506264925
825344,765,273.52,126.98379999999999,1077,403,0.2,-0.007715081376954913,0.8980805277824402,0.0003,0.0049921344,4020,0.0328125,38.274140405654904,15.176375389099121,-0.2994320660829544
827392,767,275.94,128.0146,1077,404,0.2,-0.005485452827997506,0.86027592420578,0.0003,0.0033731302,4030,0.027001953125,54.388971996307376,20.925670623779297,-0.29831270650029185
829440,769,280.25,128.8025,1077,405,0.2,-0.007354549405863509,0.899673342704773,0.0003,0.0055078994,4040,0.03876953125,35.66766209602356,14.448236465454102,-0.3055877573788166
831488,771,286.18,133.45219999999998,1077,406,0.2,-0.007633705402258784,0.9040758609771729,0.0003,0.004437639,4050,0.037646484375,27.650939416885375,11.255105972290039,-0.3055025912821293
833536,774,285.68,132.2792,1076,407,0.2,-0.00709757815930061,0.9362298250198364,0.0003,0.0043860017,4060,0.035791015625,23.794046926498414,9.472064971923828,-0.286868304759264
835584,776,292.68,134.5982,1076,408,0.2,-0.008249096246436239,0.8151450753211975,0.0003,0.0030078453,4070,0.031591796875,56.10088844299317,24.78090476989746,-0.3012836009263992
837632,778,293.68,135.78519999999997,1076,409,0.2,-0.007917195302434265,0.8945130109786987,0.0003,0.0050621317,4080,0.0376953125,33.03342809677124,11.934572219848633,-0.3118613660335541
839680,780,294.74,135.22359999999998,1076,410,0.2,-0.008719941443996505,0.9064866304397583,0.0003,0.0049904794,4090,0.0462890625,32.5084593296051,14.644227027893066,-0.2857039973139763
841728,782,294.04,135.7666,1076,411,0.2,-0.005597064626635983,0.8833802938461304,0.0003,0.0033101067,4100,0.031787109375,49.30537633895874,21.1413631439209,-0.3184199437499046
843776,784,291.41,133.59890000000001,1076,412,0.2,-0.007850979140494018,0.9021522998809814,0.0003,0.0044707386,4110,0.040478515625,35.34766340255737,14.926025390625,-0.29981736168265344
845824,786,294.4,136.686,1075,413,0.2,-0.0044009639823343605,0.8432138562202454,0.0003,0.0023262156,4120,0.0125,56.369973278045656,26.188865661621094,-0.3143685139715672
847872,788,296.91,137.1489,1075,414,0.2,-0.007183018466457724,0.9225294589996338,0.0003,0.0049006077,4130,0.0361328125,25.91823239326477,8.754011154174805,-0.3037296086549759
849920,790,290.53,134.4107,1075,415,0.2,-0.006735073984600604,0.838085412979126,0.0003,0.004189563,4140,0.028955078125,46.895356845855716,21.293432235717773,-0.30489925667643547
851968,792,291.44,136.01760000000002,1074,416,0.2,-0.006822878733510151,0.8598846197128296,0.0003,0.0030926291,4150,0.0197265625,45.39763994216919,20.147985458374023,-0.29874146804213525
854016,795,297.62,137.94080000000002,1073,417,0.2,-0.0063724907813593745,0.9113271236419678,0.0003,0.003287375,4160,0.0294921875,29.43810772895813,13.10915470123291,-0.2882693462073803
856064,797,304.39,141.2261,1073,418,0.2,-0.005058432585792616,0.7506883144378662,0.0003,0.0025632428,4170,0.026025390625,59.83119440078735,26.70177459716797,-0.30762710943818095
858112,799,306.44,142.2466,1073,419,0.2,-0.010289085388649255,0.840419352054596,0.0003,0.005663148,4180,0.0474609375,43.49303617477417,20.29840660095215,-0.3276026286184788
860160,801,301.57,140.7533,1073,420,0.2,-0.0074827157077379525,0.8932474851608276,0.0003,0.005095602,4190,0.0353515625,34.29676237106323,14.428679466247559,-0.3063321627676487
862208,803,304.49,141.26610000000002,1072,421,0.2,-0.00718897219048813,0.8980998992919922,0.0003,0.004350179,4200,0.036328125,40.57303676605225,20.0548038482666,-0.29254937544465065
864256,805,304.99,141.7991,1072,422,0.2,-0.006731254907208495,0.7920525074005127,0.0003,0.0023762116,4210,0.024462890625,51.995895576477054,22.507951736450195,-0.299995593726635
866304,808,300.32,141.06779999999998,1071,423,0.2,-0.008509376156143843,0.8459727764129639,0.0003,0.0054521486,4220,0.0421875,42.015309715270995,17.05741310119629,-0.2900001876056194
868352,810,303.8,141.379,1071,424,0.2,-0.010801310476381332,0.8883231282234192,0.0003,0.0045626094,4230,0.039892578125,35.62410483360291,14.895210266113281,-0.2955342136323452
870400,812,306.77,141.9813,1071,425,0.2,-0.006180604928522371,0.871913492679596,0.0003,0.004908356,4240,0.02880859375,37.95635070800781,13.723038673400879,-0.3006984367966652
872448,814,309.04,141.3986,1071,426,0.2,-0.0057300528686027976,0.8574002385139465,0.0003,0.0031648935,4250,0.0267578125,41.0610053062439,16.240751266479492,-0.282540425285697
874496,816,309.24,141.9496,1071,427,0.2,-0.006330222776159644,0.8955649733543396,0.0003,0.004322649,4260,0.039111328125,35.80223388671875,15.064523696899414,-0.3276425890624523
876544,818,310.44,143.0816,1071,428,0.2,-0.005566259531769901,0.8785361647605896,0.0003,0.002771543,4270,0.02265625,44.047344017028806,19.17698860168457,-0.27311726212501525
878592,820,308.35,143.5615,1070,429,0.2,-0.007535860268399119,0.9210500121116638,0.0003,0.0036498278,4280,0.0345703125,31.302442693710326,12.580347061157227,-0.2696741260588169
880640,822,309.85,144.74450000000002,1070,430,0.2,-0.007375392696121708,0.9260457754135132,0.0003,0.005237271,4290,0.03935546875,27.819616556167603,10.97245979309082,-0.2840690933167934
882688,824,313.4,146.471,1070,431,0.2,-0.00705904996721074,0.8787297010421753,0.0003,0.0031019035,4300,0.034765625,42.90512170791626,17.180042266845703,-0.2814000204205513
884736,826,313.09,144.9341,1069,432,0.2,-0.008714979211799801,0.9198976159095764,0.0003,0.004072514,4310,0.033056640625,29.329330158233642,12.857280731201172,-0.288950078189373
886784,828,307.81,141.8519,1069,433,0.2,-0.007145931082777679,0.8903025388717651,0.0003,0.005860348,4320,0.044677734375,35.30742626190185,16.188199996948242,-0.3226356260478497
888832,830,307.21,141.65089999999998,1069,434,0.2,-0.007289549172855914,0.8914661407470703,0.0003,0.004361526,4330,0.04052734375,42.8518292427063,16.218217849731445,-0.31855769231915476
890880,832,309.02,142.5708,1069,435,0.2,-0.008483111509121954,0.8930456042289734,0.0003,0.0039045399,4340,0.037255859375,42.369978761672975,14.349519729614258,-0.28042931482195854
892928,835,306.97,144.1123,1069,436,0.2,-0.005890429159626365,0.9255918860435486,0.0003,0.0045785047,4350,0.025048828125,31.84957308769226,15.50097370147705,-0.27498235180974007
894976,837,304.17,142.76130000000003,1069,437,0.2,-0.007067974127130583,0.9422692060470581,0.0003,0.0044904486,4360,0.036279296875,25.949721145629884,9.913671493530273,-0.2794915460050106
897024,839,308.14,144.7056,1068,438,0.2,-0.008712166332406924,0.8737261891365051,0.0003,0.0045212526,4370,0.033740234375,41.348696041107175,14.63580322265625,-0.2846963904798031
899072,841,314.52,149.4478,1068,439,0.2,-0.010347267572069541,0.9254242181777954,0.0003,0.005633982,4380,0.047021484375,29.657724142074585,12.827838897705078,-0.29489821568131447
901120,843,308.28,146.8282,1068,440,0.2,-0.00791034426074475,0.8979904055595398,0.0003,0.004910675,4390,0.03935546875,38.44859213829041,16.448043823242188,-0.29358734712004664
903168,845,307.6,147.993,1068,441,0.2,-0.0069885515375062825,0.8479959964752197,0.0003,0.004993191,4400,0.0392578125,55.536992740631106,21.153926849365234,-0.3041415952146053
905216,847,312.37,152.56230000000002,1067,442,0.2,-0.008880362764466554,0.9120252132415771,0.0003,0.00496844,4410,0.040673828125,29.929420471191406,12.987626075744629,-0.303746347874403
907264,849,315.47,152.42529999999996,1067,443,0.2,-0.009337817813502625,0.9262069463729858,0.0003,0.004266938,4420,0.0322265625,31.225710153579712,12.448882102966309,-0.2776097908616066
909312,851,312.2,147.803,1068,444,0.2,-0.006695095245959237,0.926299512386322,0.0003,0.005279701,4430,0.04462890625,30.588055419921876,12.69106674194336,-0.3091980181634426
911360,853,310.41,146.55589999999998,1068,445,0.2,-0.006337022065417841,0.830946683883667,0.0003,0.0026603793,4440,0.02626953125,63.45263795852661,27.655345916748047,-0.29945529997348785
913408,855,311.22,147.0328,1067,446,0.2,-0.0065879372297786174,0.8653489351272583,0.0003,0.0032740538,4450,0.031982421875,49.557185363769534,21.38065528869629,-0.29918298944830896
915456,857,303.29,141.9021,1067,447,0.2,-0.006637978059006855,0.8480786085128784,0.0003,0.003472103,4460,0.028076171875,51.37685956954956,24.123294830322266,-0.2909316524863243
917504,859,308.44,145.9326,1067,448,0.2,-0.004968868289142847,0.8170129656791687,0.0003,0.002208623,4470,0.0197265625,62.15238065719605,25.02667999267578,-0.29180491641163825
919552,861,312.4,146.27800000000002,1067,449,0.2,-0.007000471599167213,0.9110303521156311,0.0003,0.0040403972,4480,0.027001953125,30.66675157546997,12.5714750289917,-0.28177647963166236
921600,863,314.12,147.63479999999998,1067,450,0.2,-0.006650228635407984,0.8274649381637573,0.0003,0.0039816527,4490,0.028955078125,35.9464195728302,16.935239791870117,-0.30188432782888414
923648,865,316.59,148.3601,1067,451,0.2,-0.010062484862282872,0.8523927330970764,0.0003,0.0056325532,4500,0.0453125,43.30144948959351,16.1552734375,-0.28869825676083566
925696,867,319.34,150.77859999999998,1067,452,0.2,-0.008324944193009286,0.8576951026916504,0.0003,0.0057529914,4510,0.03779296875,38.788763761520386,15.54704475402832,-0.26321056447923186
927744,869,319.74,151.8866,1066,453,0.2,-0.007227709970902651,0.90125972032547,0.0003,0.0038208293,4520,0.028076171875,27.56659698486328,9.60471248626709,-0.24734616950154303
929792,871,317.84,149.83759999999998,1066,454,0.2,-0.007296353182755411,0.8598424196243286,0.0003,0.004847151,4530,0.03251953125,55.590804958343504,21.991167068481445,-0.27872862219810485
931840,874,319.9,152.401,1066,455,0.2,-0.005835939303506166,0.8856282234191895,0.0003,0.0030835296,4540,0.0263671875,41.82410588264465,17.868013381958008,-0.26794575415551664
933888,876,320.33,156.3467,1065,456,0.2,-0.0094889858039096,0.9197666049003601,0.0003,0.006806569,4550,0.051318359375,31.083503437042236,12.517019271850586,-0.27645794227719306
935936,878,320.84,158.5916,1065,457,0.2,-0.0072038705926388506,0.9290359616279602,0.0003,0.0053572357,4560,0.03642578125,30.38196907043457,12.58584213256836,-0.2667297855019569
937984,880,319.88,157.3922,1065,458,0.2,-0.007721190969459712,0.9203635454177856,0.0003,0.0038170237,4570,0.028564453125,39.513070821762085,15.634195327758789,-0.2636601697653532
940032,882,316.57,155.7313,1065,459,0.2,-0.006745580985443667,0.8836719989776611,0.0003,0.0036586905,4580,0.033447265625,51.76544885635376,22.991838455200195,-0.2606789145618677
942080,883,319.85,160.2435,1065,460,0.2,-0.007664423814276233,0.87330162525177,0.0003,0.0030411654,4590,0.027880859375,57.16032190322876,25.396337509155273,-0.28592928797006606
944128,885,324.23,160.0757,1065,461,0.2,-0.007709579030051828,0.8810828328132629,0.0003,0.0036910675,4600,0.03388671875,46.01838893890381,18.455625534057617,-0.27520831674337387
946176,887,322.82,159.4658,1065,462,0.2,-0.007546866696793586,0.8705836534500122,0.0003,0.0038294322,4610,0.0333984375,41.79686942100525,17.897363662719727,-0.2859238848090172
948224,890,330.28,165.47420000000002,1065,463,0.2,-0.007668208505492657,0.8644517660140991,0.0003,0.0035602564,4620,0.04384765625,46.68847360610962,20.709213256835938,-0.2789442606270313
950272,892,329.04,163.15060000000003,1065,464,0.2,-0.008753534965217113,0.847902774810791,0.0003,0.004922021,4630,0.036572265625,47.00246858596802,17.819257736206055,-0.28252174258232116
952320,894,327.59,163.7141,1064,465,0.2,-0.00746347413805779,0.8578691482543945,0.0003,0.0047131097,4640,0.033984375,40.20128526687622,15.2526273727417,-0.30688971653580666
954368,896,327.19,164.4221,1064,466,0.2,-0.0059335912868846204,0.8814488649368286,0.0003,0.0037702695,4650,0.028564453125,33.674885511398315,12.022661209106445,-0.28495436646044253
956416,898,329.82,164.8978,1064,467,0.2,-0.008311971835792065,0.8648970723152161,0.0003,0.004869813,4660,0.034765625,47.56161632537842,18.455190658569336,-0.2804780326783657
958464,900,329.65,163.49749999999997,1064,468,0.2,-0.009204047080129386,0.8718155026435852,0.0003,0.006261859,4670,0.055419921875,39.05838866233826,16.57818603515625,-0.2997996911406517
960512,902,332.24,164.56359999999998,1063,469,0.2,-0.009552447486203163,0.8516221642494202,0.0003,0.0056477124,4680,0.040771484375,51.745427417755124,21.637035369873047,-0.2606077719479799
962560,904,331.05,163.1065,1064,470,0.2,-0.008838340837974102,0.9061763882637024,0.0003,0.005728472,4690,0.050146484375,35.383374977111814,13.96107292175293,-0.274640978127718
964608,906,329.49,161.0571,1064,471,0.2,-0.006617795885540545,0.8578618764877319,0.0003,0.004032568,4700,0.022705078125,53.45463171005249,21.77952766418457,-0.2585477076470852
966656,908,331.06,158.9134,1064,472,0.2,-0.008127452054759487,0.8760864734649658,0.0003,0.006949496,4710,0.035546875,46.571411514282225,18.02239418029785,-0.27878118082880976
968704,910,337.06,159.1844,1064,473,0.2,-0.00662906332872808,0.8747995495796204,0.0003,0.003500432,4720,0.028857421875,41.713466835021975,17.072906494140625,-0.27012302353978157
970752,912,337.89,159.59609999999998,1063,474,0.2,-0.00796456317184493,0.9123939871788025,0.0003,0.00554955,4730,0.045556640625,32.588061046600345,13.794088363647461,-0.28017275407910347
972800,914,338.87,158.57229999999998,1063,475,0.2,-0.007009503111476079,0.8886614441871643,0.0003,0.004630372,4740,0.03818359375,50.834212970733645,20.08131217956543,-0.2953260004520416
974848,916,339.67,159.7213,1064,476,0.2,-0.007423687435220927,0.885192334651947,0.0003,0.004775469,4750,0.029296875,45.4836630821228,21.328264236450195,-0.2890698790550232
976896,918,343.74,162.2726,1063,477,0.2,-0.006160879944218323,0.8943883180618286,0.0003,0.003987316,4760,0.0296875,33.57275319099426,12.963386535644531,-0.2782561622560024
978944,919,345.47,165.3913,1064,478,0.2,-0.007278293470153585,0.898411214351654,0.0003,0.0035786917,4770,0.02900390625,40.30737595558166,16.055463790893555,-0.2681856881827116
980992,921,347.67,166.06130000000002,1064,479,0.2,-0.006330852350220084,0.8549503087997437,0.0003,0.0037863401,4780,0.029150390625,49.571984672546385,20.003995895385742,-0.27631590589880944
983040,924,346.54,163.4656,1063,480,0.2,-0.008241993247065694,0.8845160603523254,0.0003,0.0050340462,4790,0.04560546875,39.43355808258057,16.422731399536133,-0.29507349953055384
985088,926,348.23,165.70370000000003,1062,481,0.2,-0.0060828894260339435,0.9191689491271973,0.0003,0.003589719,4800,0.021630859375,33.296579933166505,13.36744499206543,-0.2885283663868904
987136,928,345.19,164.21109999999996,1062,482,0.2,-0.009927186009008437,0.9177981019020081,0.0003,0.0076643163,4810,0.058984375,34.18643560409546,12.317179679870605,-0.28615069314837455
989184,930,347.48,164.8712,1062,483,0.2,-0.008110137263429351,0.9019128084182739,0.0003,0.0043085925,4820,0.02607421875,37.68710865974426,16.83531379699707,-0.26700364872813226
991232,932,342.75,162.7395,1062,484,0.2,-0.00785540184006095,0.9275295734405518,0.0003,0.0048915492,4830,0.035888671875,32.064154624938965,13.138916969299316,-0.28476894050836565
993280,935,338.42,156.9648,1062,485,0.2,-0.006285095203202218,0.879640519618988,0.0003,0.0031182477,4840,0.0265625,44.526405048370364,19.017436981201172,-0.2811185739934444
995328,937,340.69,159.8911,1061,486,0.2,-0.006084061937872321,0.8367606997489929,0.0003,0.0042045354,4850,0.027490234375,57.98091192245484,24.773340225219727,-0.28561044335365293
997376,939,343.29,162.1201,1061,487,0.2,-0.004780478042084724,0.8686970472335815,0.0003,0.0036513922,4860,0.02646484375,41.84627890586853,17.209049224853516,-0.26720065586268904
999424,941,347.26,164.27939999999998,1060,488,0.2,-0.007495001686038449,0.8819173574447632,0.0003,0.004098065,4870,0.02958984375,39.124927282333374,17.700138092041016,-0.2555163260549307
1001472,943,347.98,166.72920000000002,1061,489,0.2,-0.008745593123603613,0.8375717401504517,0.0003,0.0049095787,4880,0.04248046875,44.702944660186766,17.753456115722656,-0.2903766490519047
